pH,N,P,K,OC,Fe,Rainfall,Temperature,Humidity,Min PPH,Already Grown,Season_Kharif,Season_Rabi,Season_Whole year,Crop_Arhar,Crop_Bajra,Crop_Cotton,Crop_Gram,Crop_Groundnut,Crop_Jowar,Crop_Maize,Crop_Moong,Crop_Mustard,Crop_Nigerseed,Crop_Ragi,Crop_Rice,Crop_Safflower,Crop_Sesamum,Crop_Soyabean,Crop_Sugarcane,Crop_Sunflower,Crop_Urad,Crop_Wheat
7.349,354.241,14.075,423.706,0.647,7.951,68.5,23.938,72.112,1612.158,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.349,354.241,14.075,423.706,0.647,7.951,93.7,22.652,87.345,-5945.48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,202.681,24.983,66.581,20.305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,181.798,24.565,69.801,943.598,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,239.599,24.447,70.356,3003.124,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,91.695,24.615,68.762,2228.639,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,191.964,24.939,66.655,2093.894,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,98.785,24.979,66.633,-4087.805,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,32.3,24.747,67.253,-32.76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,47.7,23.682,79.024,-467.089,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,82.6,24.852,66.238,-1763.197,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,62.2,24.627,67.185,294.005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,10.8,23.375,77.703,5669.085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,61.9,23.502,80.486,4663.265,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,222.2,24.353,68.267,1339.743,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,155.9,24.966,66.969,1087.303,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,60.1,24.304,68.285,-1131.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,95.4,24.078,74.904,11.875,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,68.5,23.989,74.784,848.194,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.809,214.578,29.218,338.578,0.599,5.293,93.7,24.903,62.435,3815.658,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,158.908,25.114,69.133,1018.024,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,178.319,24.672,71.869,2463.594,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,229.073,24.519,72.952,2950.648,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,86.894,24.717,71.184,1428.131,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,194.044,25.059,68.547,2638.398,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,57.736,25.116,68.953,-3411.929,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,32.3,23.927,74.152,-1079.794,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,47.7,24.97,68.544,77.986,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,82.6,23.822,81.206,134.88,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,62.2,25.083,67.454,1998.922,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,10.8,24.84,68.596,7780.777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,61.9,23.491,80.264,3339.639,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,222.2,23.628,82.858,970.939,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,155.9,24.545,69.926,2481.066,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,60.1,25.205,68.055,828.058,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,95.4,24.492,69.994,-1938.764,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,68.5,24.248,76.714,-907.576,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.484,272.108,43.11,395.941,0.583,4.636,93.7,24.153,76.693,-4571.219,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,209.738,24.678,56.814,-2503.146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,202.289,24.362,59.548,-628.989,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,184.549,24.084,60.813,-943.963,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,68.538,24.4,58.667,-1427.844,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,185.333,24.674,57.393,-1393.644,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,71.538,24.553,58.314,-4059.215,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,32.3,23.528,65.742,-7462.305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,47.7,24.553,52.862,-4215.738,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,82.6,23.295,62.119,-4766.011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,62.2,24.382,58.149,-2882.737,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,10.8,23.186,70.187,778.437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,61.9,24.499,57.13,-767.032,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,222.2,24.247,57.902,-2598.002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,155.9,22.841,68.143,-4010.821,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,60.1,22.984,71.607,-7670.067,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,95.4,23.939,58.742,-14284.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,68.5,24.627,58.119,-12631.674,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.745,249.382,18.432,395.474,0.48,2.608,93.7,23.884,58.69,-9055.986,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.775,752.843,33.607,575.731,1.56,21.383,52.7,23.603,75.936,-1730.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.775,752.843,33.607,575.731,1.56,21.383,417.9,23.358,78.24,-1992.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.775,752.843,33.607,575.731,1.56,21.383,300.1,23.66,75.603,-2039.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.775,752.843,33.607,575.731,1.56,21.383,39.8,24.01,73.737,-5803.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.775,752.843,33.607,575.731,1.56,21.383,38.7,23.13,81.896,-3882.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.775,752.843,33.607,575.731,1.56,21.383,44.1,23.023,81.874,-4994.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.775,752.843,33.607,575.731,1.56,21.383,54.1,24.125,66.362,-5990.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.775,752.843,33.607,575.731,1.56,21.383,203.5,22.772,78.767,-4903.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.775,752.843,33.607,575.731,1.56,21.383,52.7,22.655,87.322,-4424.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.775,752.843,33.607,575.731,1.56,21.383,417.9,24.067,70.8,-6100.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.775,752.843,33.607,575.731,1.56,21.383,121.1,22.284,86.168,-10126.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,239.314,23.616,65.526,-5076.957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,147.282,23.83,65.508,-1269.807,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,117.56,23.618,66.399,-749.503,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,19.407,24.414,61.153,-1027.643,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,100.025,24.815,58.7,-530.104,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,59.552,24.676,59.195,-4473.782,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,58.4,23.692,60.744,-2574.064,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,88.2,23.339,70.772,-3921.432,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,177.0,23.2,70.531,-4148.015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,55.1,24.629,52.614,-804.816,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,24.4,24.39,59.575,-1162.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,114.4,22.723,77.029,-1934.533,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,126.0,24.554,58.15,-1084.88,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,13.9,24.202,59.378,-3840.109,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,53.2,22.242,74.643,-3996.721,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,153.1,22.442,79.274,-8312.913,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.684,343.423,29.583,564.57,0.512,2.042,45.3,23.773,60.749,-6754.606,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,146.092,23.342,60.608,-1432.133,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,11.387,24.336,54.073,-2229.667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,41.655,24.625,52.496,112.945,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,77.927,24.418,54.019,-4025.516,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,58.4,24.579,53.636,-2718.054,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,88.2,23.634,53.63,-6701.647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,177.0,23.311,63.141,-4007.819,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,55.1,23.184,62.677,-834.481,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,35.7,24.489,46.706,6447.493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,24.4,22.888,57.502,-2197.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,114.4,24.271,53.437,5690.36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,126.0,22.749,68.359,-1686.444,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,13.9,24.421,52.217,-7249.174,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,53.2,24.099,52.978,-2855.121,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,153.1,22.31,65.158,-3926.553,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,289.339,11.564,397.254,0.449,2.289,45.3,22.492,70.092,-8671.019,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,202.923,23.768,62.468,-4261.878,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,137.387,23.953,61.951,-583.621,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,119.947,23.621,63.911,-889.881,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,17.965,24.478,58.439,-1396.937,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,87.227,24.79,56.547,-1526.317,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,78.698,24.563,57.699,-5445.475,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,58.4,23.764,58.55,-2737.305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,88.2,24.662,57.874,-5120.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,177.0,23.694,58.453,-6034.145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,55.1,23.363,68.342,-3748.041,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,24.4,24.57,50.902,-3515.066,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,114.4,22.929,62.902,-4878.268,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,126.0,24.346,57.858,-3197.143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,13.9,22.787,74.065,-931.319,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,53.2,24.5,56.531,-345.155,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,153.1,24.17,57.498,-14212.919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.73,262.377,22.634,390.687,0.426,4.308,45.3,22.336,71.139,-14462.698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.841,281.022,22.882,565.604,0.493,3.99,796.3,25.826,63.17,16579.546,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,796.3,27.926,45.088,18960.018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,676.5,25.58,63.004,27008.393,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,676.5,26.538,52.23,25115.405,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,796.3,27.308,50.744,18121.438,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,796.3,27.377,56.827,21968.022,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,883.4,24.154,74.76,26541.648,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.944,297.215,36.083,362.057,0.476,8.023,796.3,26.25,69.876,22497.08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,676.5,27.841,48.095,21114.752,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,883.4,25.393,65.957,32294.606,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,676.5,27.201,50.487,25784.436,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,883.4,24.552,86.92,22497.08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,676.5,27.618,43.956,21742.794,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,796.3,26.87,62.408,29275.3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,676.5,26.647,58.474,19606.514,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,883.4,26.35,56.079,20787.894,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.427,244.981,28.938,398.306,0.862,5.98,883.4,26.386,64.389,29861.619,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,377.541,12.906,303.512,0.569,3.469,676.5,26.98,50.866,21261.992,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.824,231.168,14.666,505.626,0.475,3.639,676.5,25.633,62.418,20248.191,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.349,354.241,14.075,423.706,0.647,7.951,883.4,24.105,86.813,40097.08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.809,214.578,29.218,338.578,0.599,5.293,883.4,25.139,80.567,7604.772,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.484,272.108,43.11,395.941,0.583,4.636,883.4,26.32,71.285,22497.08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,883.4,26.79,53.352,38337.08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.684,343.423,29.583,564.57,0.512,2.042,796.3,27.048,60.004,27611.308,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,796.3,26.981,50.523,17513.009,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,796.3,28.16,50.86,20037.945,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,996.938,26.335,56.803,-3841.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,528.246,26.885,52.49,-7874.967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,449.221,26.971,51.924,-10529.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,729.343,26.853,54.493,-11484.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,1032.9,27.421,46.193,-11632.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,796.3,25.826,63.17,-28512.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,855.7,27.033,49.004,-33207.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,958.5,26.642,50.075,-27519.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,1020.788,26.877,55.906,-283.159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,604.312,27.388,51.874,-7495.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,547.136,27.475,51.221,-13921.177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,748.127,27.456,53.217,-22664.775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,1032.9,26.598,58.595,-10084.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,796.3,27.926,45.088,-25883.374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
